model_name,feature_type,return_rmse,return_mae,return_mape,direction_accuracy,price_rmse,price_mae,price_mape,price_accuracy_1_mape
lstm_baseline,full_features,0.07688928185068694,0.05704623460769653,127.42992639541626,0.4230769230769231,35.450415393964256,16.88052778634436,5.35913504404579,0.9464086495595421
cnn_bilstm_no_sentiment,no_sentiment_features,0.07581646853003213,0.05493292585015297,129.88287210464478,0.55,36.2528433372586,16.611680506969126,5.139360275799543,0.9486063972420046
cnn_bilstm_final,full_features,0.07052280512308914,0.05199760943651199,110.06237268447876,0.6076923076923076,33.17747812122117,15.53473900448779,4.891493711271346,0.9510850628872866
majority_baseline,test_direction_distribution,,,,0.676923076923077,,,,
